Date,FHX,FHVEC14,FHVEC30,FG14,FG30,FHX14,FHX30,FHN30,TX4,SQ2,SQ4,SQ14,SQ30,T10N30,DR30,RH14,RH30,RHX30,UG,UG1,UG2,UG3,UG4,UG14,UG30,UX30,UN,UN1,UN2,UN3,UN4,UN14,UN30,PG2,PG3,PG4,PG14,PX14,PN2,PN3,PN4,PN14,class
2009-08-05,30.0,20.214285714285715,23.766666666666666,24.785714285714285,28.6,44.28571428571429,49.66666666666666,10.666666666666666,256.0,60.0,55.0,71.35714285714286,69.5,103.06666666666666,21.03333333333333,25.57142857142857,47.5,19.5,66.0,74.0,82.0,89.0,74.0,77.42857142857143,77.96666666666667,94.23333333333332,38.0,44.0,56.0,75.0,45.0,54.14285714285714,56.63333333333333,10171,10102,10127,10157.0,10190.142857142857,10154,10063,10075,10119.714285714286,1
2009-08-06,40.0,20.571428571428573,23.16666666666667,25.07142857142857,28.03333333333333,44.28571428571429,48.66666666666666,10.333333333333334,188.0,114.0,9.0,78.57142857142857,71.6,103.23333333333332,20.3,21.785714285714285,43.8,17.0,65.0,66.0,74.0,82.0,89.0,75.64285714285714,77.33333333333333,94.0,42.0,38.0,44.0,56.0,75.0,51.85714285714285,55.83333333333334,10210,10171,10102,10167.785714285714,10198.857142857143,10194,10154,10063,10131.57142857143,0
2009-08-07,50.0,18.5,22.0,24.357142857142854,27.53333333333333,43.57142857142857,47.66666666666666,10.0,211.0,129.0,60.0,79.0,73.33333333333333,103.66666666666669,17.8,14.357142857142858,35.766666666666666,14.566666666666665,72.0,65.0,66.0,74.0,82.0,74.71428571428571,76.76666666666667,93.8,47.0,42.0,38.0,44.0,56.0,50.5,54.66666666666666,10214,10210,10171,10172.0,10202.42857142857,10205,10194,10154,10136.5,0
2009-08-08,30.0,17.285714285714285,21.2,22.857142857142854,26.7,40.714285714285715,46.33333333333334,9.333333333333334,249.0,127.0,114.0,72.57142857142857,71.6,105.43333333333334,17.5,13.0,35.333333333333336,14.233333333333333,85.0,72.0,65.0,66.0,74.0,75.0,77.13333333333334,93.76666666666668,81.0,47.0,42.0,38.0,44.0,51.78571428571429,55.5,10197,10214,10210,10172.42857142857,10200.714285714286,10181,10205,10194,10139.857142857143,0
2009-08-09,20.0,16.5,20.0,21.928571428571423,25.466666666666665,38.57142857142857,44.66666666666666,8.666666666666666,273.0,75.0,129.0,66.42857142857143,71.16666666666667,107.2,14.0,13.0,25.566666666666666,11.833333333333336,86.0,85.0,72.0,65.0,66.0,76.42857142857143,77.13333333333334,93.83333333333331,75.0,81.0,47.0,42.0,38.0,54.07142857142857,55.7,10170,10197,10214,10172.214285714286,10198.642857142857,10158,10181,10205,10142.07142857143,0
2009-08-10,20.0,15.071428571428573,19.6,20.5,25.03333333333333,36.42857142857143,44.0,8.666666666666666,280.0,1.0,127.0,65.35714285714286,70.16666666666667,107.8,13.8,13.5,25.4,11.666666666666664,83.0,86.0,85.0,72.0,65.0,77.14285714285714,77.23333333333333,93.93333333333334,49.0,75.0,81.0,47.0,42.0,54.0,55.5,10195,10170,10197,10175.285714285714,10200.07142857143,10181,10158,10181,10146.5,1
2009-08-11,40.0,15.214285714285715,19.733333333333334,20.571428571428573,25.16666666666667,35.714285714285715,43.66666666666666,9.0,302.0,9.0,75.0,64.42857142857143,70.56666666666666,108.56666666666666,12.3,15.0,24.3,11.233333333333333,84.0,83.0,86.0,85.0,72.0,77.5,77.03333333333333,93.96666666666668,66.0,49.0,75.0,81.0,47.0,54.78571428571429,55.3,10187,10195,10170,10173.642857142857,10198.714285714286,10173,10181,10158,10145.714285714286,0
2009-08-12,50.0,16.071428571428573,19.83333333333333,21.5,25.266666666666666,37.142857142857146,43.66666666666666,9.0,199.0,49.0,1.0,63.714285714285715,67.03333333333333,107.73333333333332,12.7,15.071428571428573,24.6,11.466666666666667,84.0,84.0,83.0,86.0,85.0,78.57142857142857,77.36666666666666,94.1,72.0,66.0,49.0,75.0,81.0,56.35714285714285,56.06666666666667,10157,10187,10195,10174.57142857143,10197.857142857143,10146,10173,10181,10150.642857142857,1
2009-08-13,40.0,14.071428571428573,20.33333333333333,19.357142857142858,25.4,33.57142857142857,44.0,9.0,213.0,43.0,9.0,61.714285714285715,65.6,107.03333333333332,12.666666666666664,10.785714285714288,24.4,11.266666666666667,81.0,84.0,84.0,83.0,86.0,78.64285714285714,77.46666666666667,94.16666666666669,58.0,72.0,66.0,49.0,75.0,56.85714285714285,56.1,10167,10157,10187,10174.57142857143,10195.214285714286,10141,10146,10173,10154.57142857143,0
2009-08-14,30.0,14.357142857142858,19.8,19.214285714285715,24.8,32.857142857142854,43.0,8.666666666666666,236.0,24.0,49.0,59.14285714285714,64.6,104.96666666666668,12.566666666666665,10.785714285714288,24.33333333333333,11.233333333333333,75.0,81.0,84.0,84.0,83.0,78.57142857142857,77.7,94.33333333333331,52.0,58.0,72.0,66.0,49.0,57.14285714285714,56.36666666666667,10161,10167,10157,10171.57142857143,10191.92857142857,10152,10141,10146,10152.357142857143,0
2009-08-15,70.0,15.642857142857142,20.4,20.357142857142858,25.13333333333333,35.714285714285715,44.0,8.666666666666666,229.0,58.0,43.0,63.214285714285715,63.83333333333334,106.13333333333334,12.566666666666665,10.785714285714288,24.33333333333333,11.233333333333333,66.0,75.0,81.0,84.0,84.0,78.0,77.63333333333334,94.23333333333332,46.0,52.0,58.0,72.0,66.0,57.214285714285715,56.4,10163,10161,10167,10172.42857142857,10189.785714285714,10148,10152,10141,10155.857142857143,0
2009-08-16,50.0,16.642857142857142,20.733333333333334,21.0,25.16666666666667,36.42857142857143,43.66666666666666,8.333333333333334,212.0,75.0,24.0,70.71428571428571,65.5,104.8,11.966666666666667,3.4285714285714284,23.7,10.9,80.0,66.0,75.0,81.0,84.0,77.35714285714286,78.0,94.5,57.0,46.0,52.0,58.0,72.0,55.92857142857143,56.7,10181,10163,10161,10175.0,10189.285714285714,10162,10148,10152,10160.42857142857,1
2009-08-17,50.0,18.071428571428573,20.2,22.357142857142854,24.73333333333333,38.57142857142857,43.0,8.0,214.0,112.0,58.0,69.92857142857143,66.26666666666667,103.53333333333332,11.333333333333336,3.4285714285714284,23.13333333333333,10.733333333333333,83.0,80.0,66.0,75.0,81.0,77.42857142857143,78.03333333333333,94.76666666666668,62.0,57.0,46.0,52.0,58.0,56.35714285714285,56.43333333333333,10139,10181,10163,10172.92857142857,10187.92857142857,10124,10162,10148,10158.42857142857,0
2009-08-18,30.0,18.142857142857142,19.566666666666666,22.642857142857146,24.23333333333333,39.285714285714285,42.333333333333336,7.666666666666668,221.0,114.0,75.0,69.07142857142857,67.83333333333333,102.3,10.733333333333333,3.4285714285714284,21.33333333333333,9.9,77.0,83.0,80.0,66.0,75.0,77.64285714285714,77.93333333333334,95.06666666666666,50.0,62.0,57.0,46.0,52.0,56.78571428571429,56.1,10138,10139,10181,10172.214285714286,10187.42857142857,10127,10124,10162,10157.214285714286,0
2009-08-19,30.0,17.928571428571427,18.83333333333333,22.5,23.466666666666665,39.285714285714285,41.333333333333336,8.0,278.0,49.0,112.0,67.42857142857143,68.4,102.4,10.133333333333333,3.4285714285714284,20.7,9.566666666666666,69.0,77.0,83.0,80.0,66.0,77.85714285714286,77.83333333333333,94.96666666666668,38.0,50.0,62.0,57.0,46.0,56.78571428571429,55.7,10142,10138,10139,10170.5,10186.0,10126,10127,10124,10155.357142857143,0
2009-08-20,60.0,17.642857142857142,18.933333333333334,23.142857142857146,23.9,40.714285714285715,42.333333333333336,8.666666666666666,250.0,102.0,114.0,63.42857142857143,68.5,104.83333333333331,9.966666666666667,9.142857142857142,20.666666666666668,10.233333333333333,68.0,69.0,77.0,83.0,80.0,78.07142857142857,77.5,94.93333333333334,37.0,38.0,50.0,62.0,57.0,56.42857142857143,55.13333333333333,10200,10142,10138,10167.07142857143,10184.07142857143,10177,10126,10127,10150.642857142857,0
2009-08-21,40.0,19.285714285714285,19.233333333333334,23.42857142857143,24.066666666666666,40.0,42.333333333333336,9.0,226.0,106.0,49.0,61.92857142857143,68.93333333333334,103.3,9.166666666666666,9.071428571428571,16.166666666666668,7.6,78.0,68.0,69.0,77.0,83.0,78.5,77.33333333333333,94.86666666666666,58.0,37.0,38.0,50.0,62.0,57.214285714285715,54.93333333333333,10190,10200,10142,10168.92857142857,10186.357142857143,10179,10177,10126,10151.92857142857,1
2009-08-22,30.0,18.642857142857142,19.03333333333333,23.214285714285715,24.03333333333333,40.0,42.0,8.666666666666666,252.0,71.0,102.0,68.85714285714286,71.33333333333333,100.4,7.9,9.071428571428571,14.4,6.9,78.0,78.0,68.0,69.0,77.0,78.0,76.93333333333334,94.9,51.0,58.0,37.0,38.0,50.0,55.07142857142857,54.16666666666666,10149,10190,10200,10171.92857142857,10189.785714285714,10115,10179,10177,10154.285714285714,0
2009-08-23,40.0,19.071428571428573,18.5,23.642857142857146,23.5,41.42857142857143,41.333333333333336,8.0,295.0,54.0,106.0,76.5,72.9,97.83333333333331,6.9,9.071428571428571,10.933333333333335,5.8,70.0,78.0,78.0,68.0,69.0,76.85714285714286,76.43333333333334,95.06666666666666,36.0,51.0,58.0,37.0,38.0,52.28571428571429,53.16666666666666,10196,10149,10190,10173.214285714286,10193.214285714286,10176,10115,10179,10152.642857142857,0
2009-08-24,40.0,20.071428571428573,17.933333333333334,24.57142857142857,22.93333333333333,42.857142857142854,40.333333333333336,7.666666666666668,344.0,98.0,71.0,81.21428571428571,73.7,98.2,6.633333333333334,8.0,10.3,5.166666666666667,66.0,70.0,78.0,78.0,68.0,75.64285714285714,75.93333333333334,94.8,42.0,36.0,51.0,58.0,37.0,51.78571428571429,52.46666666666667,10237,10196,10149,10168.714285714286,10191.214285714286,10214,10176,10115,10146.857142857143,0
2009-08-25,40.0,19.642857142857142,17.766666666666666,23.92857142857143,22.7,42.857142857142854,40.0,7.666666666666668,221.0,116.0,54.0,79.07142857142857,70.96666666666667,98.53333333333332,7.2333333333333325,7.428571428571429,10.8,5.366666666666666,87.0,66.0,70.0,78.0,78.0,75.85714285714286,76.63333333333334,94.9,76.0,42.0,36.0,51.0,58.0,52.5,53.56666666666667,10205,10237,10196,10164.07142857143,10187.285714285714,10150,10214,10176,10141.42857142857,0
2009-08-26,40.0,19.142857142857142,17.7,23.357142857142854,22.5,42.142857142857146,39.66666666666666,7.333333333333332,212.0,115.0,98.0,83.21428571428571,71.56666666666666,97.96666666666668,6.966666666666668,6.7857142857142865,10.533333333333333,5.2,71.0,87.0,66.0,70.0,78.0,74.92857142857143,76.56666666666666,95.1,42.0,76.0,42.0,36.0,51.0,50.35714285714285,53.3,10094,10205,10237,10162.642857142857,10185.42857142857,10065,10150,10214,10140.0,1
2009-08-27,40.0,19.571428571428573,17.766666666666666,23.785714285714285,22.4,42.142857142857146,39.333333333333336,7.333333333333332,254.0,13.0,116.0,81.85714285714286,71.0,97.96666666666668,6.9,6.857142857142858,10.533333333333333,5.233333333333333,82.0,71.0,87.0,66.0,70.0,75.0,76.66666666666667,95.23333333333332,70.0,42.0,76.0,42.0,36.0,51.214285714285715,53.8,10102,10094,10205,10160.5,10182.357142857143,10065,10065,10150,10137.142857142857,0
2009-08-28,80.0,21.928571428571423,18.733333333333334,26.214285714285715,23.4,45.714285714285715,41.0,7.666666666666668,274.0,82.0,115.0,80.92857142857143,71.93333333333334,97.03333333333332,7.633333333333334,9.428571428571429,11.466666666666667,5.466666666666668,76.0,82.0,71.0,87.0,66.0,75.07142857142857,76.9,95.5,44.0,70.0,42.0,76.0,42.0,50.64285714285714,53.6,10141,10102,10094,10154.857142857143,10177.285714285714,10132,10065,10065,10131.642857142857,0
2009-08-29,70.0,22.5,18.633333333333333,26.857142857142854,23.23333333333333,45.714285714285715,40.333333333333336,8.0,211.0,39.0,13.0,79.57142857142857,72.16666666666667,97.56666666666666,7.7333333333333325,13.714285714285715,11.433333333333335,5.266666666666667,77.0,76.0,82.0,71.0,87.0,75.85714285714286,76.8,95.46666666666668,53.0,44.0,70.0,42.0,76.0,51.14285714285714,53.66666666666666,10133,10141,10102,10156.92857142857,10180.142857142857,10108,10132,10065,10131.785714285714,0
2009-08-30,50.0,22.5,19.3,26.857142857142854,23.7,45.714285714285715,40.66666666666666,8.0,246.0,62.0,82.0,74.0,69.66666666666667,97.93333333333334,7.966666666666668,15.5,12.266666666666667,6.1,81.0,77.0,76.0,82.0,71.0,75.92857142857143,76.96666666666667,95.43333333333334,65.0,53.0,44.0,70.0,42.0,51.714285714285715,54.23333333333333,10102,10133,10141,10160.285714285714,10183.785714285714,10085,10108,10132,10135.142857142857,0
2009-08-31,40.0,22.357142857142854,19.5,26.714285714285715,23.966666666666665,45.0,41.0,8.333333333333334,229.0,93.0,39.0,75.64285714285714,70.23333333333333,98.63333333333334,7.966666666666668,15.5,12.266666666666667,6.1,68.0,81.0,77.0,76.0,82.0,74.85714285714286,76.76666666666667,95.03333333333332,45.0,65.0,53.0,44.0,70.0,50.5,54.23333333333333,10168,10102,10133,10160.642857142857,10183.92857142857,10126,10085,10108,10132.857142857143,0
2009-09-01,60.0,23.714285714285715,19.933333333333334,27.857142857142854,24.3,47.14285714285714,41.66666666666666,8.666666666666666,207.0,36.0,62.0,70.92857142857143,71.13333333333334,99.9,6.666666666666668,18.071428571428573,10.033333333333333,5.0,77.0,68.0,81.0,77.0,76.0,74.85714285714286,76.36666666666666,95.03333333333332,56.0,45.0,65.0,53.0,44.0,50.92857142857143,53.6,10185,10168,10102,10152.714285714286,10176.642857142857,10174,10126,10085,10124.642857142857,1
2009-09-02,50.0,24.92857142857143,20.9,29.0,25.13333333333333,48.57142857142857,42.66666666666666,9.0,185.0,72.0,93.0,67.07142857142857,70.86666666666666,100.96666666666668,6.666666666666668,18.071428571428573,10.033333333333333,5.0,75.0,77.0,68.0,81.0,77.0,75.28571428571429,76.13333333333334,94.66666666666669,55.0,56.0,45.0,65.0,53.0,52.14285714285714,53.56666666666667,10147,10185,10168,10146.57142857143,10171.642857142857,10094,10174,10126,10114.42857142857,0
2009-09-03,110.0,27.714285714285715,22.466666666666665,31.142857142857146,26.73333333333333,52.14285714285714,45.66666666666666,9.666666666666666,180.0,36.0,36.0,65.71428571428571,68.8,102.6,9.2,18.428571428571427,12.866666666666667,5.633333333333334,81.0,75.0,77.0,68.0,81.0,76.21428571428571,76.36666666666666,94.5,62.0,55.0,56.0,45.0,65.0,53.92857142857143,54.16666666666666,10089,10147,10185,10134.214285714286,10160.285714285714,10062,10094,10174,10102.5,1
2009-09-04,80.0,30.142857142857146,23.86666666666667,33.57142857142857,28.16666666666667,55.0,47.33333333333334,11.333333333333336,254.0,52.0,72.0,66.92857142857143,66.86666666666666,102.83333333333331,11.066666666666665,33.0,19.633333333333333,8.733333333333333,80.0,81.0,75.0,77.0,68.0,76.35714285714286,76.83333333333333,94.56666666666666,57.0,62.0,55.0,56.0,45.0,53.85714285714285,54.8,10104,10089,10147,10122.07142857143,10150.857142857143,10036,10062,10094,10089.5,0
2009-09-05,70.0,32.642857142857146,24.66666666666667,35.857142857142854,29.066666666666666,57.85714285714285,48.33333333333334,11.666666666666664,236.0,52.0,36.0,64.71428571428571,64.86666666666666,101.73333333333332,12.333333333333336,36.142857142857146,21.1,9.4,81.0,80.0,81.0,75.0,77.0,76.57142857142857,77.36666666666666,94.8,64.0,57.0,62.0,55.0,56.0,54.78571428571429,55.53333333333333,9976,10104,10089,10116.714285714286,10147.714285714286,9948,10036,10062,10080.57142857143,0
2009-09-06,50.0,33.42857142857143,25.466666666666665,36.57142857142857,29.2,58.57142857142857,48.33333333333334,11.666666666666664,217.0,71.0,52.0,57.85714285714285,63.03333333333333,101.06666666666666,12.333333333333336,36.142857142857146,21.1,9.4,77.0,81.0,80.0,81.0,75.0,77.07142857142857,77.53333333333333,94.8,55.0,64.0,57.0,62.0,55.0,56.14285714285714,55.8,10026,9976,10104,10117.857142857143,10146.357142857143,9994,9948,10036,10084.785714285714,0
2009-09-07,40.0,33.285714285714285,25.4,36.357142857142854,29.23333333333333,58.57142857142857,48.66666666666666,11.666666666666664,183.0,67.0,52.0,54.85714285714285,65.43333333333334,98.7,12.333333333333336,36.142857142857146,21.1,9.4,80.0,77.0,81.0,80.0,81.0,78.07142857142857,77.36666666666666,95.03333333333332,53.0,55.0,64.0,57.0,62.0,56.92857142857143,54.86666666666667,10162,10026,9976,10125.857142857143,10151.285714285714,10089,9994,9948,10094.5,1
2009-09-08,30.0,33.42857142857143,25.66666666666667,36.357142857142854,29.43333333333333,57.85714285714285,49.0,11.666666666666664,180.0,20.0,71.0,62.14285714285714,68.96666666666667,96.93333333333334,12.333333333333336,35.07142857142857,21.1,9.4,77.0,80.0,77.0,81.0,80.0,77.35714285714286,77.06666666666666,95.03333333333332,49.0,53.0,55.0,64.0,57.0,55.0,54.0,10221,10162,10026,10133.357142857143,10157.285714285714,10209,10089,9994,10104.0,1
2009-09-09,30.0,32.857142857142854,26.0,35.857142857142854,29.66666666666667,57.14285714285714,49.33333333333334,11.666666666666664,185.0,73.0,67.0,56.85714285714285,67.6,96.86666666666666,12.1,35.285714285714285,20.7,9.2,84.0,77.0,80.0,77.0,81.0,78.28571428571429,77.1,94.9,77.0,49.0,53.0,55.0,64.0,57.5,54.93333333333333,10206,10221,10162,10141.642857142857,10168.0,10201,10209,10089,10109.142857142857,0
2009-09-10,50.0,33.0,26.066666666666666,35.92857142857143,29.566666666666666,57.85714285714285,49.66666666666666,11.333333333333336,186.0,115.0,20.0,58.64285714285714,68.3,95.36666666666666,11.3,35.142857142857146,19.933333333333334,8.866666666666667,78.0,84.0,77.0,80.0,77.0,78.0,76.9,94.8,57.0,77.0,49.0,53.0,55.0,56.57142857142857,54.63333333333333,10207,10206,10221,10155.5,10182.714285714286,10198,10201,10209,10122.92857142857,1
2009-09-11,40.0,31.07142857142857,25.73333333333333,33.857142857142854,29.16666666666667,55.0,49.33333333333334,11.333333333333336,237.0,8.0,73.0,56.28571428571429,68.46666666666667,94.13333333333334,10.9,32.57142857142857,19.633333333333333,8.633333333333333,81.0,78.0,84.0,77.0,80.0,78.35714285714286,76.8,94.8,64.0,57.0,77.0,49.0,53.0,58.0,54.36666666666667,10257,10207,10206,10171.857142857143,10198.57142857143,10204,10198,10201,10138.92857142857,1
2009-09-12,40.0,29.42857142857143,25.8,32.214285714285715,29.23333333333333,52.85714285714285,49.33333333333334,11.666666666666664,272.0,64.0,115.0,53.57142857142857,68.36666666666666,94.16666666666669,10.866666666666667,28.285714285714285,19.6,8.6,83.0,81.0,78.0,84.0,77.0,78.78571428571429,76.86666666666666,94.7,59.0,64.0,57.0,77.0,49.0,58.42857142857143,54.4,10327,10257,10207,10179.57142857143,10206.285714285714,10301,10204,10198,10147.0,0
2009-09-13,50.0,29.142857142857146,26.2,32.0,29.66666666666667,52.85714285714285,50.0,12.0,202.0,29.0,8.0,54.42857142857143,67.46666666666667,95.2,11.2,27.642857142857146,20.133333333333333,8.8,83.0,83.0,81.0,78.0,84.0,78.92857142857143,77.13333333333334,94.6,62.0,59.0,64.0,57.0,77.0,58.214285714285715,54.73333333333333,10331,10327,10257,10181.857142857143,10209.42857142857,10309,10301,10204,10148.92857142857,0
2009-09-14,50.0,29.92857142857143,26.16666666666667,32.5,29.63333333333333,53.57142857142857,49.33333333333334,12.0,200.0,55.0,64.0,50.35714285714285,64.23333333333333,94.16666666666669,11.533333333333333,32.5,22.4,10.7,84.0,83.0,83.0,81.0,78.0,80.07142857142857,77.73333333333333,94.9,68.0,62.0,59.0,64.0,57.0,59.85714285714285,55.46666666666667,10276,10331,10327,10187.0,10212.92857142857,10239,10309,10301,10157.07142857143,0
2009-09-15,50.0,30.142857142857146,26.23333333333333,32.5,29.66666666666667,52.85714285714285,49.33333333333334,12.333333333333336,183.0,48.0,29.0,47.78571428571429,60.43333333333333,95.73333333333332,13.533333333333333,32.142857142857146,23.43333333333333,10.9,87.0,84.0,83.0,83.0,81.0,80.78571428571429,77.96666666666667,94.76666666666668,77.0,68.0,62.0,59.0,64.0,61.35714285714285,56.13333333333333,10217,10276,10331,10195.07142857143,10219.857142857143,10201,10239,10309,10166.57142857143,1
2009-09-16,50.0,30.285714285714285,26.6,32.57142857142857,29.9,52.85714285714285,49.33333333333334,12.666666666666664,197.0,15.0,55.0,47.92857142857143,60.6,95.53333333333332,13.533333333333333,32.142857142857146,23.43333333333333,10.9,81.0,87.0,84.0,83.0,83.0,81.21428571428571,77.9,94.63333333333334,63.0,77.0,68.0,62.0,59.0,61.92857142857143,56.16666666666666,10219,10217,10276,10201.92857142857,10225.57142857143,10208,10201,10239,10177.785714285714,0
2009-09-17,40.0,27.42857142857143,26.8,29.42857142857143,29.9,47.85714285714285,49.66666666666666,12.666666666666664,184.0,0.0,48.0,47.92857142857143,58.93333333333333,93.83333333333331,13.533333333333333,26.07142857142857,23.43333333333333,10.9,81.0,81.0,87.0,84.0,83.0,81.21428571428571,78.03333333333333,94.56666666666666,60.0,63.0,77.0,68.0,62.0,61.78571428571429,56.5,10202,10219,10217,10218.857142857143,10239.785714285714,10195,10208,10201,10196.142857142857,0
2009-09-18,40.0,24.42857142857143,26.9,26.285714285714285,29.93333333333333,45.0,50.0,12.333333333333336,183.0,54.0,15.0,49.78571428571429,58.63333333333333,90.93333333333334,13.533333333333333,11.571428571428573,23.43333333333333,10.9,81.0,81.0,81.0,87.0,84.0,81.28571428571429,78.43333333333334,94.86666666666666,57.0,60.0,63.0,77.0,68.0,61.78571428571429,57.13333333333333,10200,10202,10219,10231.07142857143,10249.42857142857,10193,10195,10208,10208.92857142857,1
2009-09-19,20.0,21.642857142857146,26.53333333333333,23.42857142857143,29.2,41.42857142857143,48.66666666666666,11.666666666666664,176.0,52.0,0.0,50.92857142857143,59.03333333333333,88.3,13.0,8.428571428571429,20.766666666666666,9.2,87.0,81.0,81.0,81.0,87.0,81.71428571428571,79.06666666666666,94.96666666666668,60.0,57.0,60.0,63.0,77.0,61.5,57.9,10213,10200,10202,10231.0,10246.642857142857,10205,10193,10195,10213.357142857143,0
2009-09-20,30.0,20.714285714285715,26.13333333333333,22.642857142857146,28.83333333333333,40.0,48.33333333333334,11.333333333333336,198.0,97.0,54.0,51.57142857142857,58.2,86.43333333333334,13.0,8.428571428571429,20.8,9.233333333333333,90.0,87.0,81.0,81.0,81.0,82.64285714285714,79.46666666666667,95.1,72.0,60.0,57.0,60.0,63.0,62.714285714285715,58.36666666666667,10197,10213,10200,10229.5,10247.642857142857,10173,10205,10193,10209.857142857143,0
2009-09-21,30.0,20.142857142857142,26.1,22.0,28.66666666666667,39.285714285714285,48.33333333333334,11.333333333333336,175.0,83.0,52.0,52.35714285714285,57.73333333333333,85.93333333333334,13.0,8.428571428571429,20.8,9.233333333333333,81.0,90.0,87.0,81.0,81.0,82.71428571428571,79.56666666666666,95.13333333333334,50.0,72.0,60.0,57.0,60.0,62.5,58.33333333333334,10161,10197,10213,10232.714285714286,10251.07142857143,10151,10173,10205,10212.92857142857,1
2009-09-22,60.0,21.142857142857142,26.63333333333333,23.07142857142857,29.16666666666667,41.42857142857143,49.0,11.666666666666664,207.0,29.0,97.0,49.57142857142857,56.4,86.93333333333334,13.0,8.428571428571429,20.8,9.233333333333333,80.0,81.0,90.0,87.0,81.0,82.92857142857143,79.9,94.96666666666668,60.0,50.0,72.0,60.0,57.0,63.28571428571429,59.13333333333333,10200,10161,10197,10234.357142857143,10252.857142857143,10160,10151,10173,10214.714285714286,0
2009-09-23,60.0,21.785714285714285,26.8,23.785714285714285,29.3,43.57142857142857,49.66666666666666,11.666666666666664,249.0,84.0,83.0,51.28571428571429,53.63333333333333,88.2,13.0,8.214285714285714,20.8,9.233333333333333,82.0,80.0,81.0,90.0,87.0,82.78571428571429,80.43333333333334,95.16666666666669,59.0,60.0,50.0,72.0,60.0,62.0,59.7,10251,10200,10161,10232.92857142857,10248.785714285714,10244,10160,10151,10216.142857142857,1
2009-09-24,40.0,21.142857142857142,26.766666666666666,23.285714285714285,29.266666666666666,42.857142857142854,49.66666666666666,11.333333333333336,209.0,76.0,29.0,50.85714285714285,55.13333333333333,85.5,12.4,8.214285714285714,20.3,9.033333333333333,83.0,82.0,80.0,81.0,90.0,83.14285714285714,80.3,95.2,61.0,59.0,60.0,50.0,72.0,62.28571428571429,59.2,10230,10251,10200,10226.642857142857,10242.214285714286,10223,10244,10160,10211.0,1
2009-09-25,30.0,20.357142857142858,26.3,22.57142857142857,28.8,42.142857142857146,49.33333333333334,11.0,190.0,32.0,84.0,49.14285714285714,52.56666666666667,82.73333333333333,12.4,8.214285714285714,20.3,9.033333333333333,91.0,83.0,82.0,80.0,81.0,83.85714285714286,80.96666666666667,95.26666666666668,71.0,61.0,59.0,60.0,50.0,62.78571428571429,60.16666666666666,10237,10230,10251,10221.857142857143,10237.0,10224,10223,10244,10207.142857142857,0
2009-09-26,20.0,19.214285714285715,25.63333333333333,21.571428571428577,28.2,40.714285714285715,48.66666666666666,10.666666666666666,212.0,58.0,76.0,51.714285714285715,54.3,79.7,12.3,8.214285714285714,20.233333333333334,8.966666666666667,85.0,91.0,83.0,82.0,80.0,84.0,81.06666666666666,95.26666666666668,55.0,71.0,61.0,59.0,60.0,62.5,59.66666666666666,10239,10237,10230,10221.642857142857,10235.42857142857,10229,10224,10223,10209.07142857143,1
2009-09-27,30.0,17.857142857142858,24.3,20.071428571428573,26.8,39.285714285714285,47.0,10.0,195.0,5.0,32.0,54.42857142857143,55.1,77.0,11.266666666666667,7.071428571428571,19.03333333333333,8.6,87.0,85.0,91.0,83.0,82.0,84.28571428571429,81.43333333333334,95.3,66.0,55.0,71.0,61.0,59.0,62.78571428571429,60.4,10264,10239,10237,10224.857142857143,10237.785714285714,10255,10229,10224,10212.642857142857,1
2009-09-28,50.0,17.785714285714285,23.966666666666665,20.0,26.43333333333333,39.285714285714285,46.33333333333334,9.666666666666666,187.0,91.0,58.0,54.5,52.53333333333333,74.7,10.166666666666666,2.142857142857143,17.0,8.0,88.0,87.0,85.0,91.0,83.0,84.57142857142857,81.8,95.43333333333334,76.0,66.0,55.0,71.0,61.0,63.35714285714285,61.16666666666666,10273,10264,10239,10224.92857142857,10239.714285714286,10266,10255,10229,10210.92857142857,0
2009-09-29,50.0,17.785714285714285,24.03333333333333,20.142857142857142,26.53333333333333,39.285714285714285,46.33333333333334,9.666666666666666,168.0,86.0,5.0,55.14285714285714,51.63333333333333,75.76666666666667,11.633333333333333,1.5,16.9,7.3,93.0,88.0,87.0,85.0,91.0,85.0,82.2,95.5,80.0,76.0,66.0,55.0,71.0,63.57142857142857,61.66666666666666,10262,10273,10264,10223.357142857143,10238.57142857143,10251,10266,10255,10209.285714285714,0
2009-09-30,40.0,16.428571428571427,23.83333333333333,19.428571428571427,26.5,38.57142857142857,46.33333333333334,9.333333333333334,195.0,16.0,91.0,51.5,49.33333333333334,76.0,12.166666666666664,1.9285714285714288,17.1,7.4,94.0,93.0,88.0,87.0,85.0,85.92857142857143,83.06666666666666,95.9,90.0,80.0,76.0,66.0,55.0,65.5,63.16666666666666,10220,10262,10273,10220.5,10237.214285714286,10184,10251,10266,10203.857142857143,1
2009-10-01,40.0,17.0,23.66666666666667,20.357142857142858,26.4,38.57142857142857,45.66666666666666,9.0,194.0,9.0,86.0,50.214285714285715,49.26666666666666,72.73333333333333,11.4,3.071428571428572,16.433333333333334,7.366666666666666,81.0,94.0,93.0,88.0,87.0,85.92857142857143,83.2,95.86666666666666,57.0,90.0,80.0,76.0,66.0,65.28571428571429,63.2,10180,10220,10262,10215.0,10233.0,10172,10184,10251,10196.42857142857,0
